"","hsid","mzsplit","mz","intensity","RT.x","peak ID","HS IDs","series level","to ID","m/z increment","RT increment","HS cluster","delta_mz","!ID","!Notes:Name_neutral","!Notes:Formula_Neutral","!Notes:InChI_neutral","!Notes:InChIKey_neutral","!Notes:SMILES_neutral","exactmass","logp","adduct","RT.y"
"46","74",14.0156501,277.164564488,999,8.41830666666667,451,"69/70/71/72/73/74/75/76/77/78/79/80/81/82/83/84","1/1/1/1/1/1/1/1/1/1/1/1/1/1/1/1","471/473/471/473/471/473/471/473/471/473/471/473/471/473/471/473","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","69/70/71/72/73/74/75/76/77/78/79/80/81/82/83/84",">14 x <15","M_ascr_1_c","ascr#1","C13H24O6","InChI=1S/C13H24O6/c1-8(5-3-4-6-12(16)17)18-13-11(15)7-10(14)9(2)19-13/h8-11,13-15H,3-7H2,1-2H3,(H,16,17)/t8-,9+,10-,11-,13-/m1/s1","KBTQMAFDKPKMEJ-UYNYGYNWSA-N","C[C@H](CCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",276.157288488,0.342,"[M+H]+",8.41830666666667
"47","75",14.0156501,277.164564488,999,8.41830666666667,451,"69/70/71/72/73/74/75/76/77/78/79/80/81/82/83/84","1/1/1/1/1/1/1/1/1/1/1/1/1/1/1/1","471/473/471/473/471/473/471/473/471/473/471/473/471/473/471/473","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","69/70/71/72/73/74/75/76/77/78/79/80/81/82/83/84",">14 x <15","M_ascr_1_c","ascr#1","C13H24O6","InChI=1S/C13H24O6/c1-8(5-3-4-6-12(16)17)18-13-11(15)7-10(14)9(2)19-13/h8-11,13-15H,3-7H2,1-2H3,(H,16,17)/t8-,9+,10-,11-,13-/m1/s1","KBTQMAFDKPKMEJ-UYNYGYNWSA-N","C[C@H](CCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",276.157288488,0.342,"[M+H]+",8.41830666666667
"48","76",14.0156501,277.164564488,999,8.41830666666667,451,"69/70/71/72/73/74/75/76/77/78/79/80/81/82/83/84","1/1/1/1/1/1/1/1/1/1/1/1/1/1/1/1","471/473/471/473/471/473/471/473/471/473/471/473/471/473/471/473","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","69/70/71/72/73/74/75/76/77/78/79/80/81/82/83/84",">14 x <15","M_ascr_1_c","ascr#1","C13H24O6","InChI=1S/C13H24O6/c1-8(5-3-4-6-12(16)17)18-13-11(15)7-10(14)9(2)19-13/h8-11,13-15H,3-7H2,1-2H3,(H,16,17)/t8-,9+,10-,11-,13-/m1/s1","KBTQMAFDKPKMEJ-UYNYGYNWSA-N","C[C@H](CCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",276.157288488,0.342,"[M+H]+",8.41830666666667
"49","77",14.0156501,277.164564488,999,8.41830666666667,451,"69/70/71/72/73/74/75/76/77/78/79/80/81/82/83/84","1/1/1/1/1/1/1/1/1/1/1/1/1/1/1/1","471/473/471/473/471/473/471/473/471/473/471/473/471/473/471/473","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","69/70/71/72/73/74/75/76/77/78/79/80/81/82/83/84",">14 x <15","M_ascr_1_c","ascr#1","C13H24O6","InChI=1S/C13H24O6/c1-8(5-3-4-6-12(16)17)18-13-11(15)7-10(14)9(2)19-13/h8-11,13-15H,3-7H2,1-2H3,(H,16,17)/t8-,9+,10-,11-,13-/m1/s1","KBTQMAFDKPKMEJ-UYNYGYNWSA-N","C[C@H](CCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",276.157288488,0.342,"[M+H]+",8.41830666666667
"50","78",14.0156501,277.164564488,999,8.41830666666667,451,"69/70/71/72/73/74/75/76/77/78/79/80/81/82/83/84","1/1/1/1/1/1/1/1/1/1/1/1/1/1/1/1","471/473/471/473/471/473/471/473/471/473/471/473/471/473/471/473","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","69/70/71/72/73/74/75/76/77/78/79/80/81/82/83/84",">14 x <15","M_ascr_1_c","ascr#1","C13H24O6","InChI=1S/C13H24O6/c1-8(5-3-4-6-12(16)17)18-13-11(15)7-10(14)9(2)19-13/h8-11,13-15H,3-7H2,1-2H3,(H,16,17)/t8-,9+,10-,11-,13-/m1/s1","KBTQMAFDKPKMEJ-UYNYGYNWSA-N","C[C@H](CCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",276.157288488,0.342,"[M+H]+",8.41830666666667
"51","79",14.0156501,277.164564488,999,8.41830666666667,451,"69/70/71/72/73/74/75/76/77/78/79/80/81/82/83/84","1/1/1/1/1/1/1/1/1/1/1/1/1/1/1/1","471/473/471/473/471/473/471/473/471/473/471/473/471/473/471/473","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","69/70/71/72/73/74/75/76/77/78/79/80/81/82/83/84",">14 x <15","M_ascr_1_c","ascr#1","C13H24O6","InChI=1S/C13H24O6/c1-8(5-3-4-6-12(16)17)18-13-11(15)7-10(14)9(2)19-13/h8-11,13-15H,3-7H2,1-2H3,(H,16,17)/t8-,9+,10-,11-,13-/m1/s1","KBTQMAFDKPKMEJ-UYNYGYNWSA-N","C[C@H](CCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",276.157288488,0.342,"[M+H]+",8.41830666666667
"52","80",14.0156501,277.164564488,999,8.41830666666667,451,"69/70/71/72/73/74/75/76/77/78/79/80/81/82/83/84","1/1/1/1/1/1/1/1/1/1/1/1/1/1/1/1","471/473/471/473/471/473/471/473/471/473/471/473/471/473/471/473","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","69/70/71/72/73/74/75/76/77/78/79/80/81/82/83/84",">14 x <15","M_ascr_1_c","ascr#1","C13H24O6","InChI=1S/C13H24O6/c1-8(5-3-4-6-12(16)17)18-13-11(15)7-10(14)9(2)19-13/h8-11,13-15H,3-7H2,1-2H3,(H,16,17)/t8-,9+,10-,11-,13-/m1/s1","KBTQMAFDKPKMEJ-UYNYGYNWSA-N","C[C@H](CCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",276.157288488,0.342,"[M+H]+",8.41830666666667
"53","81",14.0156501,277.164564488,999,8.41830666666667,451,"69/70/71/72/73/74/75/76/77/78/79/80/81/82/83/84","1/1/1/1/1/1/1/1/1/1/1/1/1/1/1/1","471/473/471/473/471/473/471/473/471/473/471/473/471/473/471/473","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","69/70/71/72/73/74/75/76/77/78/79/80/81/82/83/84",">14 x <15","M_ascr_1_c","ascr#1","C13H24O6","InChI=1S/C13H24O6/c1-8(5-3-4-6-12(16)17)18-13-11(15)7-10(14)9(2)19-13/h8-11,13-15H,3-7H2,1-2H3,(H,16,17)/t8-,9+,10-,11-,13-/m1/s1","KBTQMAFDKPKMEJ-UYNYGYNWSA-N","C[C@H](CCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",276.157288488,0.342,"[M+H]+",8.41830666666667
"54","82",14.0156501,277.164564488,999,8.41830666666667,451,"69/70/71/72/73/74/75/76/77/78/79/80/81/82/83/84","1/1/1/1/1/1/1/1/1/1/1/1/1/1/1/1","471/473/471/473/471/473/471/473/471/473/471/473/471/473/471/473","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","69/70/71/72/73/74/75/76/77/78/79/80/81/82/83/84",">14 x <15","M_ascr_1_c","ascr#1","C13H24O6","InChI=1S/C13H24O6/c1-8(5-3-4-6-12(16)17)18-13-11(15)7-10(14)9(2)19-13/h8-11,13-15H,3-7H2,1-2H3,(H,16,17)/t8-,9+,10-,11-,13-/m1/s1","KBTQMAFDKPKMEJ-UYNYGYNWSA-N","C[C@H](CCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",276.157288488,0.342,"[M+H]+",8.41830666666667
"55","83",14.0156501,277.164564488,999,8.41830666666667,451,"69/70/71/72/73/74/75/76/77/78/79/80/81/82/83/84","1/1/1/1/1/1/1/1/1/1/1/1/1/1/1/1","471/473/471/473/471/473/471/473/471/473/471/473/471/473/471/473","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","69/70/71/72/73/74/75/76/77/78/79/80/81/82/83/84",">14 x <15","M_ascr_1_c","ascr#1","C13H24O6","InChI=1S/C13H24O6/c1-8(5-3-4-6-12(16)17)18-13-11(15)7-10(14)9(2)19-13/h8-11,13-15H,3-7H2,1-2H3,(H,16,17)/t8-,9+,10-,11-,13-/m1/s1","KBTQMAFDKPKMEJ-UYNYGYNWSA-N","C[C@H](CCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",276.157288488,0.342,"[M+H]+",8.41830666666667
"56","84",14.0156501,277.164564488,999,8.41830666666667,451,"69/70/71/72/73/74/75/76/77/78/79/80/81/82/83/84","1/1/1/1/1/1/1/1/1/1/1/1/1/1/1/1","471/473/471/473/471/473/471/473/471/473/471/473/471/473/471/473","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","69/70/71/72/73/74/75/76/77/78/79/80/81/82/83/84",">14 x <15","M_ascr_1_c","ascr#1","C13H24O6","InChI=1S/C13H24O6/c1-8(5-3-4-6-12(16)17)18-13-11(15)7-10(14)9(2)19-13/h8-11,13-15H,3-7H2,1-2H3,(H,16,17)/t8-,9+,10-,11-,13-/m1/s1","KBTQMAFDKPKMEJ-UYNYGYNWSA-N","C[C@H](CCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",276.157288488,0.342,"[M+H]+",8.41830666666667
"57","53",14.0156501,277.164564488,999,8.41830666666667,453,"53/54/55/56/57/58/59/60/61/62/63/64/65/66/67/68","1/1/1/1/1/1/1/1/1/1/1/1/1/1/1/1","471/473/471/473/471/473/471/473/471/473/471/473/471/473/471/473","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/54/55/56/57/58/59/60/61/62/63/64/65/66/67/68",">14 x <15","M_oscr_1_e","oscr#1","C13H24O6","InChI=1S/C13H24O6/c1-9-10(14)8-11(15)13(19-9)18-7-5-3-2-4-6-12(16)17/h9-11,13-15H,2-8H2,1H3,(H,16,17)/t9-,10+,11+,13+/m0/s1","XHPJAFLLEKUEFS-SBFPOUOMSA-N","C[C@@H]1O[C@@H](OCCCCCCC(O)=O)[C@H](O)C[C@H]1O",276.157288488,0.451,"[M+H]+",8.58802727272727
"58","53",14.0156501,277.164564488,999,8.41830666666667,453,"53/54/55/56/57/58/59/60/61/62/63/64/65/66/67/68","1/1/1/1/1/1/1/1/1/1/1/1/1/1/1/1","471/473/471/473/471/473/471/473/471/473/471/473/471/473/471/473","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/54/55/56/57/58/59/60/61/62/63/64/65/66/67/68",">14 x <15","M_oscr_1_c","oscr#1","C13H24O6","InChI=1S/C13H24O6/c1-9-10(14)8-11(15)13(19-9)18-7-5-3-2-4-6-12(16)17/h9-11,13-15H,2-8H2,1H3,(H,16,17)/t9-,10+,11+,13+/m0/s1","XHPJAFLLEKUEFS-SBFPOUOMSA-N","C[C@@H]1O[C@@H](OCCCCCCC(O)=O)[C@H](O)C[C@H]1O",276.157288488,0.451,"[M+H]+",8.58802727272727
"59","53",14.0156501,277.164564488,999,8.41830666666667,453,"53/54/55/56/57/58/59/60/61/62/63/64/65/66/67/68","1/1/1/1/1/1/1/1/1/1/1/1/1/1/1/1","471/473/471/473/471/473/471/473/471/473/471/473/471/473/471/473","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/54/55/56/57/58/59/60/61/62/63/64/65/66/67/68",">14 x <15","M_ascr_1_e","ascr#1","C13H24O6","InChI=1S/C13H24O6/c1-8(5-3-4-6-12(16)17)18-13-11(15)7-10(14)9(2)19-13/h8-11,13-15H,3-7H2,1-2H3,(H,16,17)/t8-,9+,10-,11-,13-/m1/s1","KBTQMAFDKPKMEJ-UYNYGYNWSA-N","C[C@H](CCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",276.157288488,0.342,"[M+H]+",8.41830666666667
"60","54",14.0156501,277.164564488,999,8.41830666666667,453,"53/54/55/56/57/58/59/60/61/62/63/64/65/66/67/68","1/1/1/1/1/1/1/1/1/1/1/1/1/1/1/1","471/473/471/473/471/473/471/473/471/473/471/473/471/473/471/473","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/54/55/56/57/58/59/60/61/62/63/64/65/66/67/68",">14 x <15","M_oscr_1_e","oscr#1","C13H24O6","InChI=1S/C13H24O6/c1-9-10(14)8-11(15)13(19-9)18-7-5-3-2-4-6-12(16)17/h9-11,13-15H,2-8H2,1H3,(H,16,17)/t9-,10+,11+,13+/m0/s1","XHPJAFLLEKUEFS-SBFPOUOMSA-N","C[C@@H]1O[C@@H](OCCCCCCC(O)=O)[C@H](O)C[C@H]1O",276.157288488,0.451,"[M+H]+",8.58802727272727
"61","54",14.0156501,277.164564488,999,8.41830666666667,453,"53/54/55/56/57/58/59/60/61/62/63/64/65/66/67/68","1/1/1/1/1/1/1/1/1/1/1/1/1/1/1/1","471/473/471/473/471/473/471/473/471/473/471/473/471/473/471/473","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/54/55/56/57/58/59/60/61/62/63/64/65/66/67/68",">14 x <15","M_oscr_1_c","oscr#1","C13H24O6","InChI=1S/C13H24O6/c1-9-10(14)8-11(15)13(19-9)18-7-5-3-2-4-6-12(16)17/h9-11,13-15H,2-8H2,1H3,(H,16,17)/t9-,10+,11+,13+/m0/s1","XHPJAFLLEKUEFS-SBFPOUOMSA-N","C[C@@H]1O[C@@H](OCCCCCCC(O)=O)[C@H](O)C[C@H]1O",276.157288488,0.451,"[M+H]+",8.58802727272727
"62","54",14.0156501,277.164564488,999,8.41830666666667,453,"53/54/55/56/57/58/59/60/61/62/63/64/65/66/67/68","1/1/1/1/1/1/1/1/1/1/1/1/1/1/1/1","471/473/471/473/471/473/471/473/471/473/471/473/471/473/471/473","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/54/55/56/57/58/59/60/61/62/63/64/65/66/67/68",">14 x <15","M_ascr_1_e","ascr#1","C13H24O6","InChI=1S/C13H24O6/c1-8(5-3-4-6-12(16)17)18-13-11(15)7-10(14)9(2)19-13/h8-11,13-15H,3-7H2,1-2H3,(H,16,17)/t8-,9+,10-,11-,13-/m1/s1","KBTQMAFDKPKMEJ-UYNYGYNWSA-N","C[C@H](CCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",276.157288488,0.342,"[M+H]+",8.41830666666667
"63","55",14.0156501,277.164564488,999,8.41830666666667,453,"53/54/55/56/57/58/59/60/61/62/63/64/65/66/67/68","1/1/1/1/1/1/1/1/1/1/1/1/1/1/1/1","471/473/471/473/471/473/471/473/471/473/471/473/471/473/471/473","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/54/55/56/57/58/59/60/61/62/63/64/65/66/67/68",">14 x <15","M_oscr_1_e","oscr#1","C13H24O6","InChI=1S/C13H24O6/c1-9-10(14)8-11(15)13(19-9)18-7-5-3-2-4-6-12(16)17/h9-11,13-15H,2-8H2,1H3,(H,16,17)/t9-,10+,11+,13+/m0/s1","XHPJAFLLEKUEFS-SBFPOUOMSA-N","C[C@@H]1O[C@@H](OCCCCCCC(O)=O)[C@H](O)C[C@H]1O",276.157288488,0.451,"[M+H]+",8.58802727272727
"64","55",14.0156501,277.164564488,999,8.41830666666667,453,"53/54/55/56/57/58/59/60/61/62/63/64/65/66/67/68","1/1/1/1/1/1/1/1/1/1/1/1/1/1/1/1","471/473/471/473/471/473/471/473/471/473/471/473/471/473/471/473","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/54/55/56/57/58/59/60/61/62/63/64/65/66/67/68",">14 x <15","M_oscr_1_c","oscr#1","C13H24O6","InChI=1S/C13H24O6/c1-9-10(14)8-11(15)13(19-9)18-7-5-3-2-4-6-12(16)17/h9-11,13-15H,2-8H2,1H3,(H,16,17)/t9-,10+,11+,13+/m0/s1","XHPJAFLLEKUEFS-SBFPOUOMSA-N","C[C@@H]1O[C@@H](OCCCCCCC(O)=O)[C@H](O)C[C@H]1O",276.157288488,0.451,"[M+H]+",8.58802727272727
"65","55",14.0156501,277.164564488,999,8.41830666666667,453,"53/54/55/56/57/58/59/60/61/62/63/64/65/66/67/68","1/1/1/1/1/1/1/1/1/1/1/1/1/1/1/1","471/473/471/473/471/473/471/473/471/473/471/473/471/473/471/473","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/54/55/56/57/58/59/60/61/62/63/64/65/66/67/68",">14 x <15","M_ascr_1_e","ascr#1","C13H24O6","InChI=1S/C13H24O6/c1-8(5-3-4-6-12(16)17)18-13-11(15)7-10(14)9(2)19-13/h8-11,13-15H,3-7H2,1-2H3,(H,16,17)/t8-,9+,10-,11-,13-/m1/s1","KBTQMAFDKPKMEJ-UYNYGYNWSA-N","C[C@H](CCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",276.157288488,0.342,"[M+H]+",8.41830666666667
"66","56",14.0156501,277.164564488,999,8.41830666666667,453,"53/54/55/56/57/58/59/60/61/62/63/64/65/66/67/68","1/1/1/1/1/1/1/1/1/1/1/1/1/1/1/1","471/473/471/473/471/473/471/473/471/473/471/473/471/473/471/473","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/54/55/56/57/58/59/60/61/62/63/64/65/66/67/68",">14 x <15","M_oscr_1_e","oscr#1","C13H24O6","InChI=1S/C13H24O6/c1-9-10(14)8-11(15)13(19-9)18-7-5-3-2-4-6-12(16)17/h9-11,13-15H,2-8H2,1H3,(H,16,17)/t9-,10+,11+,13+/m0/s1","XHPJAFLLEKUEFS-SBFPOUOMSA-N","C[C@@H]1O[C@@H](OCCCCCCC(O)=O)[C@H](O)C[C@H]1O",276.157288488,0.451,"[M+H]+",8.58802727272727
"67","56",14.0156501,277.164564488,999,8.41830666666667,453,"53/54/55/56/57/58/59/60/61/62/63/64/65/66/67/68","1/1/1/1/1/1/1/1/1/1/1/1/1/1/1/1","471/473/471/473/471/473/471/473/471/473/471/473/471/473/471/473","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/54/55/56/57/58/59/60/61/62/63/64/65/66/67/68",">14 x <15","M_oscr_1_c","oscr#1","C13H24O6","InChI=1S/C13H24O6/c1-9-10(14)8-11(15)13(19-9)18-7-5-3-2-4-6-12(16)17/h9-11,13-15H,2-8H2,1H3,(H,16,17)/t9-,10+,11+,13+/m0/s1","XHPJAFLLEKUEFS-SBFPOUOMSA-N","C[C@@H]1O[C@@H](OCCCCCCC(O)=O)[C@H](O)C[C@H]1O",276.157288488,0.451,"[M+H]+",8.58802727272727
"68","56",14.0156501,277.164564488,999,8.41830666666667,453,"53/54/55/56/57/58/59/60/61/62/63/64/65/66/67/68","1/1/1/1/1/1/1/1/1/1/1/1/1/1/1/1","471/473/471/473/471/473/471/473/471/473/471/473/471/473/471/473","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/54/55/56/57/58/59/60/61/62/63/64/65/66/67/68",">14 x <15","M_ascr_1_e","ascr#1","C13H24O6","InChI=1S/C13H24O6/c1-8(5-3-4-6-12(16)17)18-13-11(15)7-10(14)9(2)19-13/h8-11,13-15H,3-7H2,1-2H3,(H,16,17)/t8-,9+,10-,11-,13-/m1/s1","KBTQMAFDKPKMEJ-UYNYGYNWSA-N","C[C@H](CCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O",276.157288488,0.342,"[M+H]+",8.41830666666667
"69","57",14.0156501,277.164564488,999,8.41830666666667,453,"53/54/55/56/57/58/59/60/61/62/63/64/65/66/67/68","1/1/1/1/1/1/1/1/1/1/1/1/1/1/1/1","471/473/471/473/471/473/471/473/471/473/471/473/471/473/471/473","14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501/14.0156501","0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985/0.8985","53/54/55/56/57/58/59/60/61/62/63/64/65/66/67/68",">14 x <15","M_oscr_1_e","oscr#1","C13H24O6","InChI=1S/C13H24O6/c1-9-10(14)8-11(15)13(19-9)18-7-5-3-2-4-6-12(16)17/h9-11,13-15H,2-8H2,1H3,(H,16,17)/t9-,10+,11+,13+/m0/s1","XHPJAFLLEKUEFS-SBFPOUOMSA-N","C[C@@H]1O[C@@H](OCCCCCCC(O)=O)[C@H](O)C[C@H]1O",276.157288488,0.451,"[M+H]+",8.58802727272727
